CUST,Start time for each 30min measurement period,Consumption in kWh,Trading Period,Price $/MWh for each trading period,Solar Energy Used,Excess Energy Exported to Grid,Revenue from Energy Used by Building,Revenue from Energy Exported to Grid,Total Revenue per Period,Unnamed: 10,Spot Price (cents/kWh),Optimal Price (cents/kWh),Revenue from Grid (Optimal)
216298730.0,2023-01-05 02:00:00,0.3,5.0,40.03,0.3,3.03,0.087,0.3636,0.4506,,4.003,29.0,0.8786999999999999
216298730.0,2023-01-05 02:30:00,0.2,6.0,40.03,0.2,3.13,0.058,0.3756,0.4336,,4.003,29.0,0.9077
216298730.0,2023-01-05 03:00:00,0.2,7.0,40.03,0.2,3.13,0.058,0.3756,0.4336,,4.003,29.0,0.9077
216298730.0,2023-01-05 03:30:00,0.3,8.0,40.03,0.3,3.03,0.087,0.3636,0.4506,,4.003,29.0,0.8786999999999999
216298730.0,2023-01-05 04:00:00,0.2,9.0,40.02,0.2,3.13,0.058,0.3756,0.4336,,4.002000000000001,29.0,0.9077
216298730.0,2023-01-05 04:30:00,0.9,10.0,40.01,0.9,2.43,0.261,0.2916,0.5526,,4.0009999999999994,29.0,0.7047
216298730.0,2023-01-05 05:00:00,0.3,11.0,40.08,0.3,3.03,0.087,0.3636,0.4506,,4.008,29.0,0.8786999999999999
216298730.0,2023-01-05 05:30:00,0.2,12.0,40.06,0.2,3.13,0.058,0.3756,0.4336,,4.006,29.0,0.9077
216298730.0,2023-01-05 06:00:00,0.3,13.0,40.07,0.3,3.03,0.087,0.3636,0.4506,,4.007,29.0,0.8786999999999999
216298730.0,2023-01-05 06:30:00,0.5,14.0,39.85,0.5,2.83,0.145,0.3396,0.4846,,3.9850000000000003,29.0,0.8207000000000001
216298730.0,2023-01-05 07:00:00,0.2,15.0,37.34,0.2,3.13,0.058,0.3756,0.4336,,3.7340000000000004,29.0,0.9077
216298730.0,2023-01-05 07:30:00,0.3,16.0,40.01,0.3,3.03,0.087,0.3636,0.4506,,4.0009999999999994,29.0,0.8786999999999999
216298730.0,2023-01-05 08:00:00,1.1,17.0,38.8,1.1,2.23,0.319,0.2676,0.5866,,3.88,29.0,0.6467
216298730.0,2023-01-05 08:30:00,0.5,18.0,23.46,0.5,2.83,0.145,0.3396,0.4846,,2.346,29.0,0.8207000000000001
216298730.0,2023-01-05 09:00:00,0.3,19.0,28.48,0.3,3.03,0.087,0.3636,0.4506,,2.848,29.0,0.8786999999999999
216298730.0,2023-01-05 09:30:00,0.2,20.0,40.4,0.2,3.13,0.058,0.3756,0.4336,,4.04,29.0,0.9077
216298730.0,2023-01-05 10:00:00,0.6,21.0,41.46,0.6,2.73,0.174,0.3276,0.5016,,4.146,29.0,0.7917000000000001
216298730.0,2023-01-05 10:30:00,1.1,22.0,38.31,1.1,2.23,0.319,0.2676,0.5866,,3.8310000000000004,29.0,0.6467
216298730.0,2023-01-05 11:00:00,0.4,23.0,28.39,0.4,2.93,0.116,0.3516,0.4676,,2.839,29.0,0.8497
216298730.0,2023-01-05 11:30:00,0.5,24.0,32.33,0.5,2.83,0.145,0.3396,0.4846,,3.2329999999999997,29.0,0.8207000000000001
216298730.0,2023-01-05 12:00:00,0.4,25.0,35.71,0.4,2.93,0.116,0.3516,0.4676,,3.571,29.0,0.8497
216298730.0,2023-01-05 12:30:00,2.6,26.0,36.79,2.6,0.73,0.754,0.0876,0.8416,,3.679,29.0,0.21169999999999997
216298730.0,2023-01-05 13:00:00,0.6,27.0,39.52,0.6,2.73,0.174,0.3276,0.5016,,3.9520000000000004,29.0,0.7917000000000001
216298730.0,2023-01-05 13:30:00,0.7,28.0,33.17,0.7,2.63,0.203,0.3156,0.5186,,3.317,29.0,0.7626999999999999
216298730.0,2023-01-05 14:00:00,0.5,29.0,38.88,0.5,2.83,0.145,0.3396,0.4846,,3.8880000000000003,29.0,0.8207000000000001
216298730.0,2023-01-05 14:30:00,0.3,30.0,35.52,0.3,3.03,0.087,0.3636,0.4506,,3.5520000000000005,29.0,0.8786999999999999
216298730.0,2023-01-05 15:00:00,1.0,31.0,41.6,1.0,2.33,0.29,0.2796,0.5696,,4.16,29.0,0.6757000000000001
216298730.0,2023-01-05 15:30:00,1.8,32.0,47.6,1.8,1.53,0.522,0.1836,0.7056,,4.76,29.0,0.4437
216298730.0,2023-01-05 16:00:00,0.4,33.0,70.99,0.4,2.93,0.116,0.3516,0.4676,,7.098999999999999,29.0,0.8497
216298730.0,2023-01-05 16:30:00,0.6,34.0,73.95,0.6,2.73,0.174,0.3276,0.5016,,7.3950000000000005,29.0,0.7917000000000001
216298730.0,2023-01-05 17:00:00,0.3,35.0,69.79,0.3,3.03,0.087,0.3636,0.4506,,6.979000000000001,29.0,0.8786999999999999
216298730.0,2023-01-05 17:30:00,0.2,36.0,63.17,0.2,3.13,0.058,0.3756,0.4336,,6.317,29.0,0.9077
216298730.0,2023-01-05 18:00:00,0.3,37.0,48.54,0.3,3.03,0.087,0.3636,0.4506,,4.854,29.0,0.8786999999999999
216298730.0,2023-01-05 18:30:00,0.2,38.0,120.96,0.2,3.13,0.058,0.3756,0.4336,,12.096,29.0,0.9077
216298730.0,2023-01-05 19:00:00,0.2,39.0,83.59,0.2,3.13,0.058,0.3756,0.4336,,8.359,29.0,0.9077
216298730.0,2023-01-05 19:30:00,0.4,40.0,53.91,0.4,2.93,0.116,0.3516,0.4676,,5.391,29.0,0.8497
216298730.0,2023-01-05 20:00:00,2.4,41.0,46.75,2.4,0.93,0.696,0.1116,0.8076,,4.675,29.0,0.26970000000000005
216298730.0,2023-01-05 20:30:00,1.9,42.0,52.38,1.9,1.43,0.551,0.1716,0.7226,,5.238,29.0,0.4147
216298730.0,2023-01-05 21:00:00,1.9,43.0,53.43,1.9,1.43,0.551,0.1716,0.7226,,5.343,29.0,0.4147
216298730.0,2023-01-05 21:30:00,1.5,44.0,44.86,1.5,1.83,0.435,0.2196,0.6546,,4.486,29.0,0.5307
216298730.0,2023-01-05 22:00:00,0.3,45.0,40.46,0.3,3.03,0.087,0.3636,0.4506,,4.046,29.0,0.8786999999999999
216298730.0,2023-01-05 22:30:00,0.2,46.0,40.44,0.2,3.13,0.058,0.3756,0.4336,,4.044,29.0,0.9077
216298730.0,2023-01-05 23:00:00,0.3,47.0,40.44,0.3,3.03,0.087,0.3636,0.4506,,4.044,29.0,0.8786999999999999
216298730.0,2023-01-05 23:30:00,0.2,48.0,65.31,0.2,3.13,0.058,0.3756,0.4336,,6.531000000000001,29.0,0.9077
216298730.0,2023-01-06 00:00:00,0.2,1.0,47.27,0.2,3.13,0.058,0.3756,0.4336,,4.727,29.0,0.9077
216298730.0,2023-01-06 00:30:00,1.0,2.0,52.71,1.0,2.33,0.29,0.2796,0.5696,,5.271,29.0,0.6757000000000001
216298730.0,2023-01-06 01:00:00,0.2,3.0,43.21,0.2,3.13,0.058,0.3756,0.4336,,4.321,29.0,0.9077
216298730.0,2023-01-06 01:30:00,0.2,4.0,40.09,0.2,3.13,0.058,0.3756,0.4336,,4.009,29.0,0.9077
216298730.0,2023-01-06 02:00:00,0.2,5.0,40.24,0.2,3.13,0.058,0.3756,0.4336,,4.024,29.0,0.9077
216298730.0,2023-01-06 02:30:00,0.6,6.0,40.05,0.6,2.73,0.174,0.3276,0.5016,,4.005,29.0,0.7917000000000001
216298730.0,2023-01-06 03:00:00,0.2,7.0,40.02,0.2,3.13,0.058,0.3756,0.4336,,4.002000000000001,29.0,0.9077
216298730.0,2023-01-06 03:30:00,0.2,8.0,40.02,0.2,3.13,0.058,0.3756,0.4336,,4.002000000000001,29.0,0.9077
216298730.0,2023-01-06 04:00:00,0.2,9.0,39.97,0.2,3.13,0.058,0.3756,0.4336,,3.997,29.0,0.9077
216298730.0,2023-01-06 04:30:00,0.2,10.0,40.01,0.2,3.13,0.058,0.3756,0.4336,,4.0009999999999994,29.0,0.9077
216298730.0,2023-01-06 05:00:00,0.3,11.0,40.11,0.3,3.03,0.087,0.3636,0.4506,,4.011,29.0,0.8786999999999999
216298730.0,2023-01-06 05:30:00,0.1,12.0,40.07,0.1,3.23,0.029,0.3876,0.4166,,4.007,29.0,0.9367
216298730.0,2023-01-06 06:00:00,0.2,13.0,40.05,0.2,3.13,0.058,0.3756,0.4336,,4.005,29.0,0.9077
216298730.0,2023-01-06 06:30:00,0.2,14.0,40.02,0.2,3.13,0.058,0.3756,0.4336,,4.002000000000001,29.0,0.9077
216298730.0,2023-01-06 07:00:00,0.2,15.0,40.21,0.2,3.13,0.058,0.3756,0.4336,,4.021,29.0,0.9077
216298730.0,2023-01-06 07:30:00,0.2,16.0,40.26,0.2,3.13,0.058,0.3756,0.4336,,4.026,29.0,0.9077
216298730.0,2023-01-06 08:00:00,0.9,17.0,52.32,0.9,2.43,0.261,0.2916,0.5526,,5.232,29.0,0.7047
216298730.0,2023-01-06 08:30:00,1.3,18.0,45.81,1.3,2.03,0.377,0.2436,0.6206,,4.581,29.0,0.5887
216298730.0,2023-01-06 09:00:00,1.2,19.0,51.03,1.2,2.13,0.348,0.2556,0.6036,,5.103,29.0,0.6176999999999999
216298730.0,2023-01-06 09:30:00,0.5,20.0,59.81,0.5,2.83,0.145,0.3396,0.4846,,5.981,29.0,0.8207000000000001
216298730.0,2023-01-06 10:00:00,0.4,21.0,66.36,0.4,2.93,0.116,0.3516,0.4676,,6.636,29.0,0.8497
216298730.0,2023-01-06 10:30:00,0.5,22.0,57.51,0.5,2.83,0.145,0.3396,0.4846,,5.7509999999999994,29.0,0.8207000000000001
216298730.0,2023-01-06 11:00:00,0.7,23.0,64.17,0.7,2.63,0.203,0.3156,0.5186,,6.417,29.0,0.7626999999999999
216298730.0,2023-01-06 11:30:00,0.5,24.0,68.27,0.5,2.83,0.145,0.3396,0.4846,,6.827,29.0,0.8207000000000001
216298730.0,2023-01-06 12:00:00,1.0,25.0,69.83,1.0,2.33,0.29,0.2796,0.5696,,6.983,29.0,0.6757000000000001
216298730.0,2023-01-06 12:30:00,0.7,26.0,69.3,0.7,2.63,0.203,0.3156,0.5186,,6.93,29.0,0.7626999999999999
216298730.0,2023-01-06 13:00:00,1.2,27.0,66.66,1.2,2.13,0.348,0.2556,0.6036,,6.6659999999999995,29.0,0.6176999999999999
216298730.0,2023-01-06 13:30:00,0.7,28.0,52.01,0.7,2.63,0.203,0.3156,0.5186,,5.201,29.0,0.7626999999999999
216298730.0,2023-01-06 14:00:00,0.6,29.0,59.87,0.6,2.73,0.174,0.3276,0.5016,,5.987,29.0,0.7917000000000001
216298730.0,2023-01-06 14:30:00,0.7,30.0,66.63,0.7,2.63,0.203,0.3156,0.5186,,6.662999999999999,29.0,0.7626999999999999
216298730.0,2023-01-06 15:00:00,0.6,31.0,71.22,0.6,2.73,0.174,0.3276,0.5016,,7.122,29.0,0.7917000000000001
216298730.0,2023-01-06 15:30:00,0.5,32.0,66.25,0.5,2.83,0.145,0.3396,0.4846,,6.625,29.0,0.8207000000000001
216298730.0,2023-01-06 16:00:00,0.3,33.0,71.85,0.3,3.03,0.087,0.3636,0.4506,,7.185,29.0,0.8786999999999999
216298730.0,2023-01-06 16:30:00,0.2,34.0,72.11,0.2,3.13,0.058,0.3756,0.4336,,7.211,29.0,0.9077
216298730.0,2023-01-06 17:00:00,0.7,35.0,76.0,0.7,2.63,0.203,0.3156,0.5186,,7.6,29.0,0.7626999999999999
216298730.0,2023-01-06 17:30:00,0.4,36.0,157.91,0.4,2.93,0.116,0.3516,0.4676,,15.791,29.0,0.8497
216298730.0,2023-01-06 18:00:00,0.3,37.0,70.73,0.3,3.03,0.087,0.3636,0.4506,,7.073,29.0,0.8786999999999999
216298730.0,2023-01-06 18:30:00,0.2,38.0,72.97,0.2,3.13,0.058,0.3756,0.4336,,7.297,29.0,0.9077
216298730.0,2023-01-06 19:00:00,0.6,39.0,68.25,0.6,2.73,0.174,0.3276,0.5016,,6.825,29.0,0.7917000000000001
216298730.0,2023-01-06 19:30:00,0.5,40.0,42.9,0.5,2.83,0.145,0.3396,0.4846,,4.29,29.0,0.8207000000000001
216298730.0,2023-01-06 20:00:00,0.2,41.0,40.19,0.2,3.13,0.058,0.3756,0.4336,,4.019,29.0,0.9077
216298730.0,2023-01-06 20:30:00,0.3,42.0,58.08,0.3,3.03,0.087,0.3636,0.4506,,5.808,29.0,0.8786999999999999
216298730.0,2023-01-06 21:00:00,0.3,43.0,63.26,0.3,3.03,0.087,0.3636,0.4506,,6.326,29.0,0.8786999999999999
216298730.0,2023-01-06 21:30:00,0.3,44.0,40.3,0.3,3.03,0.087,0.3636,0.4506,,4.029999999999999,29.0,0.8786999999999999
216298730.0,2023-01-06 22:00:00,0.3,45.0,40.31,0.3,3.03,0.087,0.3636,0.4506,,4.031000000000001,29.0,0.8786999999999999
216298730.0,2023-01-06 22:30:00,0.3,46.0,40.29,0.3,3.03,0.087,0.3636,0.4506,,4.029,29.0,0.8786999999999999
216298730.0,2023-01-06 23:00:00,0.5,47.0,40.3,0.5,2.83,0.145,0.3396,0.4846,,4.029999999999999,29.0,0.8207000000000001
216298730.0,2023-01-06 23:30:00,0.3,48.0,40.28,0.3,3.03,0.087,0.3636,0.4506,,4.0280000000000005,29.0,0.8786999999999999
216298730.0,2023-01-07 00:00:00,0.2,1.0,44.25,0.2,3.13,0.058,0.3756,0.4336,,4.425,29.0,0.9077
216298730.0,2023-01-07 00:30:00,0.2,2.0,45.54,0.2,3.13,0.058,0.3756,0.4336,,4.554,29.0,0.9077
216298730.0,2023-01-07 01:00:00,0.2,3.0,40.0,0.2,3.13,0.058,0.3756,0.4336,,4.0,29.0,0.9077
216298730.0,2023-01-07 01:30:00,0.2,4.0,40.0,0.2,3.13,0.058,0.3756,0.4336,,4.0,29.0,0.9077
216298730.0,2023-01-07 02:00:00,1.0,5.0,39.99,1.0,2.33,0.29,0.2796,0.5696,,3.999,29.0,0.6757000000000001
216298730.0,2023-01-07 02:30:00,0.2,6.0,39.99,0.2,3.13,0.058,0.3756,0.4336,,3.999,29.0,0.9077
216298730.0,2023-01-07 03:00:00,0.2,7.0,39.85,0.2,3.13,0.058,0.3756,0.4336,,3.9850000000000003,29.0,0.9077
216298730.0,2023-01-07 03:30:00,0.2,8.0,39.86,0.2,3.13,0.058,0.3756,0.4336,,3.9859999999999998,29.0,0.9077
216298730.0,2023-01-07 04:00:00,0.2,9.0,39.99,0.2,3.13,0.058,0.3756,0.4336,,3.999,29.0,0.9077
216298730.0,2023-01-07 04:30:00,0.2,10.0,39.96,0.2,3.13,0.058,0.3756,0.4336,,3.996,29.0,0.9077
216298730.0,2023-01-07 05:00:00,0.2,11.0,39.97,0.2,3.13,0.058,0.3756,0.4336,,3.997,29.0,0.9077
216298730.0,2023-01-07 05:30:00,0.2,12.0,39.99,0.2,3.13,0.058,0.3756,0.4336,,3.999,29.0,0.9077
216298730.0,2023-01-07 06:00:00,0.2,13.0,40.0,0.2,3.13,0.058,0.3756,0.4336,,4.0,29.0,0.9077
216298730.0,2023-01-07 06:30:00,0.2,14.0,11.92,0.2,3.13,0.058,0.3756,0.4336,,1.192,29.0,0.9077
216298730.0,2023-01-07 07:00:00,0.2,15.0,25.94,0.2,3.13,0.058,0.3756,0.4336,,2.5940000000000003,29.0,0.9077
216298730.0,2023-01-07 07:30:00,0.5,16.0,17.9,0.5,2.83,0.145,0.3396,0.4846,,1.7899999999999998,29.0,0.8207000000000001
216298730.0,2023-01-07 08:00:00,0.8,17.0,4.86,0.8,2.53,0.232,0.3036,0.5356,,0.48600000000000004,29.0,0.7336999999999999
216298730.0,2023-01-07 08:30:00,0.5,18.0,9.1,0.5,2.83,0.145,0.3396,0.4846,,0.9099999999999999,29.0,0.8207000000000001
216298730.0,2023-01-07 09:00:00,0.1,19.0,28.73,0.1,3.23,0.029,0.3876,0.4166,,2.873,29.0,0.9367
216298730.0,2023-01-07 09:30:00,0.2,20.0,9.25,0.2,3.13,0.058,0.3756,0.4336,,0.925,29.0,0.9077
216298730.0,2023-01-07 10:00:00,0.3,21.0,6.15,0.3,3.03,0.087,0.3636,0.4506,,0.615,29.0,0.8786999999999999
216298730.0,2023-01-07 10:30:00,0.9,22.0,10.12,0.9,2.43,0.261,0.2916,0.5526,,1.012,29.0,0.7047
216298730.0,2023-01-07 11:00:00,0.2,23.0,14.87,0.2,3.13,0.058,0.3756,0.4336,,1.4869999999999999,29.0,0.9077
216298730.0,2023-01-07 11:30:00,0.2,24.0,21.25,0.2,3.13,0.058,0.3756,0.4336,,2.125,29.0,0.9077
216298730.0,2023-01-07 12:00:00,0.1,25.0,28.48,0.1,3.23,0.029,0.3876,0.4166,,2.848,29.0,0.9367
216298730.0,2023-01-07 12:30:00,0.2,26.0,13.79,0.2,3.13,0.058,0.3756,0.4336,,1.379,29.0,0.9077
216298730.0,2023-01-07 13:00:00,0.2,27.0,13.82,0.2,3.13,0.058,0.3756,0.4336,,1.3820000000000001,29.0,0.9077
216298730.0,2023-01-07 13:30:00,0.2,28.0,9.8,0.2,3.13,0.058,0.3756,0.4336,,0.9800000000000001,29.0,0.9077
216298730.0,2023-01-07 14:00:00,0.2,29.0,9.33,0.2,3.13,0.058,0.3756,0.4336,,0.933,29.0,0.9077
216298730.0,2023-01-07 14:30:00,0.2,30.0,9.32,0.2,3.13,0.058,0.3756,0.4336,,0.932,29.0,0.9077
216298730.0,2023-01-07 15:00:00,0.1,31.0,0.46,0.1,3.23,0.029,0.3876,0.4166,,0.046,29.0,0.9367
216298730.0,2023-01-07 15:30:00,0.2,32.0,1.53,0.2,3.13,0.058,0.3756,0.4336,,0.153,29.0,0.9077
216298730.0,2023-01-07 16:00:00,0.2,33.0,9.65,0.2,3.13,0.058,0.3756,0.4336,,0.9650000000000001,29.0,0.9077
216298730.0,2023-01-07 16:30:00,0.1,34.0,30.62,0.1,3.23,0.029,0.3876,0.4166,,3.0620000000000003,29.0,0.9367
216298730.0,2023-01-07 17:00:00,0.2,35.0,30.93,0.2,3.13,0.058,0.3756,0.4336,,3.093,29.0,0.9077
216298730.0,2023-01-07 17:30:00,0.6,36.0,40.13,0.6,2.73,0.174,0.3276,0.5016,,4.013,29.0,0.7917000000000001
216298730.0,2023-01-07 18:00:00,0.1,37.0,35.44,0.1,3.23,0.029,0.3876,0.4166,,3.5439999999999996,29.0,0.9367
216298730.0,2023-01-07 18:30:00,0.3,38.0,11.24,0.3,3.03,0.087,0.3636,0.4506,,1.124,29.0,0.8786999999999999
216298730.0,2023-01-07 19:00:00,1.8,39.0,10.49,1.8,1.53,0.522,0.1836,0.7056,,1.049,29.0,0.4437
216298730.0,2023-01-07 19:30:00,0.1,40.0,10.43,0.1,3.23,0.029,0.3876,0.4166,,1.043,29.0,0.9367
216298730.0,2023-01-07 20:00:00,0.2,41.0,10.28,0.2,3.13,0.058,0.3756,0.4336,,1.028,29.0,0.9077
216298730.0,2023-01-07 20:30:00,0.2,42.0,6.32,0.2,3.13,0.058,0.3756,0.4336,,0.632,29.0,0.9077
216298730.0,2023-01-07 21:00:00,0.2,43.0,10.02,0.2,3.13,0.058,0.3756,0.4336,,1.002,29.0,0.9077
216298730.0,2023-01-07 21:30:00,0.2,44.0,5.11,0.2,3.13,0.058,0.3756,0.4336,,0.511,29.0,0.9077
216298730.0,2023-01-07 22:00:00,0.2,45.0,1.48,0.2,3.13,0.058,0.3756,0.4336,,0.148,29.0,0.9077
216298730.0,2023-01-07 22:30:00,0.2,46.0,3.65,0.2,3.13,0.058,0.3756,0.4336,,0.365,29.0,0.9077
216298730.0,2023-01-07 23:00:00,0.3,47.0,5.99,0.3,3.03,0.087,0.3636,0.4506,,0.599,29.0,0.8786999999999999
216298730.0,2023-01-07 23:30:00,0.2,48.0,0.34,0.2,3.13,0.058,0.3756,0.4336,,0.034,29.0,0.9077
216298730.0,2023-01-08 00:00:00,0.2,1.0,3.28,0.2,3.13,0.058,0.3756,0.4336,,0.32799999999999996,29.0,0.9077
216298730.0,2023-01-08 00:30:00,0.2,2.0,14.17,0.2,3.13,0.058,0.3756,0.4336,,1.417,29.0,0.9077
216298730.0,2023-01-08 01:00:00,0.2,3.0,10.88,0.2,3.13,0.058,0.3756,0.4336,,1.088,29.0,0.9077
216298730.0,2023-01-08 01:30:00,0.2,4.0,8.94,0.2,3.13,0.058,0.3756,0.4336,,0.8939999999999999,29.0,0.9077
216298730.0,2023-01-08 02:00:00,0.2,5.0,11.44,0.2,3.13,0.058,0.3756,0.4336,,1.144,29.0,0.9077
216298730.0,2023-01-08 02:30:00,0.6,6.0,10.83,0.6,2.73,0.174,0.3276,0.5016,,1.083,29.0,0.7917000000000001
216298730.0,2023-01-08 03:00:00,0.9,7.0,5.47,0.9,2.43,0.261,0.2916,0.5526,,0.5469999999999999,29.0,0.7047
216298730.0,2023-01-08 03:30:00,0.2,8.0,0.25,0.2,3.13,0.058,0.3756,0.4336,,0.025,29.0,0.9077
216298730.0,2023-01-08 04:00:00,0.2,9.0,0.41,0.2,3.13,0.058,0.3756,0.4336,,0.040999999999999995,29.0,0.9077
216298730.0,2023-01-08 04:30:00,0.1,10.0,0.51,0.1,3.23,0.029,0.3876,0.4166,,0.051000000000000004,29.0,0.9367
216298730.0,2023-01-08 05:00:00,0.2,11.0,9.14,0.2,3.13,0.058,0.3756,0.4336,,0.914,29.0,0.9077
216298730.0,2023-01-08 05:30:00,1.1,12.0,7.09,1.1,2.23,0.319,0.2676,0.5866,,0.709,29.0,0.6467
216298730.0,2023-01-08 06:00:00,0.2,13.0,0.43,0.2,3.13,0.058,0.3756,0.4336,,0.043,29.0,0.9077
216298730.0,2023-01-08 06:30:00,0.2,14.0,0.42,0.2,3.13,0.058,0.3756,0.4336,,0.041999999999999996,29.0,0.9077
216298730.0,2023-01-08 07:00:00,0.1,15.0,0.18,0.1,3.23,0.029,0.3876,0.4166,,0.018,29.0,0.9367
216298730.0,2023-01-08 07:30:00,0.2,16.0,0.43,0.2,3.13,0.058,0.3756,0.4336,,0.043,29.0,0.9077
216298730.0,2023-01-08 08:00:00,0.2,17.0,1.94,0.2,3.13,0.058,0.3756,0.4336,,0.194,29.0,0.9077
216298730.0,2023-01-08 08:30:00,0.1,18.0,11.06,0.1,3.23,0.029,0.3876,0.4166,,1.106,29.0,0.9367
216298730.0,2023-01-08 09:00:00,0.2,19.0,9.21,0.2,3.13,0.058,0.3756,0.4336,,0.921,29.0,0.9077
216298730.0,2023-01-08 09:30:00,0.3,20.0,17.92,0.3,3.03,0.087,0.3636,0.4506,,1.7920000000000003,29.0,0.8786999999999999
216298730.0,2023-01-08 10:00:00,0.1,21.0,20.42,0.1,3.23,0.029,0.3876,0.4166,,2.0420000000000003,29.0,0.9367
216298730.0,2023-01-08 10:30:00,0.9,22.0,8.76,0.9,2.43,0.261,0.2916,0.5526,,0.876,29.0,0.7047
216298730.0,2023-01-08 11:00:00,0.6,23.0,8.25,0.6,2.73,0.174,0.3276,0.5016,,0.825,29.0,0.7917000000000001
216298730.0,2023-01-08 11:30:00,0.1,24.0,9.59,0.1,3.23,0.029,0.3876,0.4166,,0.959,29.0,0.9367
216298730.0,2023-01-08 12:00:00,0.2,25.0,32.85,0.2,3.13,0.058,0.3756,0.4336,,3.285,29.0,0.9077
216298730.0,2023-01-08 12:30:00,0.2,26.0,10.64,0.2,3.13,0.058,0.3756,0.4336,,1.064,29.0,0.9077
216298730.0,2023-01-08 13:00:00,0.3,27.0,7.5,0.3,3.03,0.087,0.3636,0.4506,,0.75,29.0,0.8786999999999999
216298730.0,2023-01-08 13:30:00,1.6,28.0,4.17,1.6,1.73,0.464,0.2076,0.6716,,0.417,29.0,0.5017
216298730.0,2023-01-08 14:00:00,0.6,29.0,7.84,0.6,2.73,0.174,0.3276,0.5016,,0.784,29.0,0.7917000000000001
216298730.0,2023-01-08 14:30:00,0.6,30.0,8.51,0.6,2.73,0.174,0.3276,0.5016,,0.851,29.0,0.7917000000000001
216298730.0,2023-01-08 15:00:00,1.3,31.0,8.53,1.3,2.03,0.377,0.2436,0.6206,,0.853,29.0,0.5887
216298730.0,2023-01-08 15:30:00,0.6,32.0,10.49,0.6,2.73,0.174,0.3276,0.5016,,1.049,29.0,0.7917000000000001
216298730.0,2023-01-08 16:00:00,0.5,33.0,26.48,0.5,2.83,0.145,0.3396,0.4846,,2.648,29.0,0.8207000000000001
216298730.0,2023-01-08 16:30:00,0.6,34.0,3.58,0.6,2.73,0.174,0.3276,0.5016,,0.358,29.0,0.7917000000000001
216298730.0,2023-01-08 17:00:00,1.9,35.0,13.13,1.9,1.43,0.551,0.1716,0.7226,,1.3130000000000002,29.0,0.4147
216298730.0,2023-01-08 17:30:00,2.0,36.0,27.66,2.0,1.33,0.58,0.1596,0.7396,,2.766,29.0,0.3857
216298730.0,2023-01-08 18:00:00,2.0,37.0,28.15,2.0,1.33,0.58,0.1596,0.7396,,2.815,29.0,0.3857
216298730.0,2023-01-08 18:30:00,2.7,38.0,40.2,2.7,0.63,0.783,0.0756,0.8586,,4.0200000000000005,29.0,0.1827
216298730.0,2023-01-08 19:00:00,0.7,39.0,23.2,0.7,2.63,0.203,0.3156,0.5186,,2.32,29.0,0.7626999999999999
216298730.0,2023-01-08 19:30:00,0.6,40.0,11.64,0.6,2.73,0.174,0.3276,0.5016,,1.1640000000000001,29.0,0.7917000000000001
216298730.0,2023-01-08 20:00:00,1.0,41.0,10.2,1.0,2.33,0.29,0.2796,0.5696,,1.02,29.0,0.6757000000000001
216298730.0,2023-01-08 20:30:00,1.2,42.0,6.92,1.2,2.13,0.348,0.2556,0.6036,,0.692,29.0,0.6176999999999999
216298730.0,2023-01-08 21:00:00,0.7,43.0,10.35,0.7,2.63,0.203,0.3156,0.5186,,1.035,29.0,0.7626999999999999
216298730.0,2023-01-08 21:30:00,0.6,44.0,19.73,0.6,2.73,0.174,0.3276,0.5016,,1.973,29.0,0.7917000000000001
216298730.0,2023-01-08 22:00:00,0.6,45.0,7.05,0.6,2.73,0.174,0.3276,0.5016,,0.705,29.0,0.7917000000000001
216298730.0,2023-01-08 22:30:00,0.7,46.0,7.33,0.7,2.63,0.203,0.3156,0.5186,,0.733,29.0,0.7626999999999999
216298730.0,2023-01-08 23:00:00,0.6,47.0,11.1,0.6,2.73,0.174,0.3276,0.5016,,1.1099999999999999,29.0,0.7917000000000001
216298730.0,2023-01-08 23:30:00,0.6,48.0,7.41,0.6,2.73,0.174,0.3276,0.5016,,0.741,29.0,0.7917000000000001
216298730.0,2023-01-09 00:00:00,0.6,1.0,14.65,0.6,2.73,0.174,0.3276,0.5016,,1.465,29.0,0.7917000000000001
216298730.0,2023-01-09 00:30:00,0.7,2.0,11.24,0.7,2.63,0.203,0.3156,0.5186,,1.124,29.0,0.7626999999999999
216298730.0,2023-01-09 01:00:00,0.6,3.0,11.01,0.6,2.73,0.174,0.3276,0.5016,,1.101,29.0,0.7917000000000001
216298730.0,2023-01-09 01:30:00,0.6,4.0,7.49,0.6,2.73,0.174,0.3276,0.5016,,0.749,29.0,0.7917000000000001
216298730.0,2023-01-09 02:00:00,0.6,5.0,3.65,0.6,2.73,0.174,0.3276,0.5016,,0.365,29.0,0.7917000000000001
216298730.0,2023-01-09 02:30:00,1.3,6.0,0.36,1.3,2.03,0.377,0.2436,0.6206,,0.036,29.0,0.5887
216298730.0,2023-01-09 03:00:00,0.6,7.0,0.03,0.6,2.73,0.174,0.3276,0.5016,,0.003,29.0,0.7917000000000001
216298730.0,2023-01-09 03:30:00,0.6,8.0,0.01,0.6,2.73,0.174,0.3276,0.5016,,0.001,29.0,0.7917000000000001
216298730.0,2023-01-09 04:00:00,0.7,9.0,0.01,0.7,2.63,0.203,0.3156,0.5186,,0.001,29.0,0.7626999999999999
